ip_address,bytes_sent,bytes_received,connections,anomaly
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1074,0,1,-1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,78,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1202,0,1,-1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,930,0,1,-1
23.60.169.34,378,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.225.214,92,0,1,1
172.16.225.214,92,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,762,0,1,-1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,818,0,1,-1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,450,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,378,0,1,1
23.60.169.34,378,0,1,1
172.64.155.209,130,0,1,1
172.16.236.168,78,0,1,1
172.16.236.168,66,0,1,1
172.16.225.214,92,0,1,1
172.16.235.31,85,0,1,1
172.16.228.97,75,0,1,1
172.16.236.168,54,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,78,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,818,0,1,-1
172.16.236.168,78,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,650,0,1,-1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,602,0,1,-1
172.16.236.168,66,0,1,1
172.16.225.214,70,0,1,1
172.16.225.214,70,0,1,1
172.16.228.97,179,0,1,1
172.16.225.214,70,0,1,1
172.16.225.214,70,0,1,1
172.16.208.193,215,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,78,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,258,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1434,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1402,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,98,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,978,0,1,-1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1402,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
0.0.0.0,342,0,1,1
172.16.239.231,87,0,1,1
172.64.155.209,146,0,1,1
172.16.236.168,89,0,1,1
172.64.155.209,146,0,1,1
172.16.236.168,66,0,1,1
172.64.155.209,146,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,55,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,55,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,146,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
8.8.8.8,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,162,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,146,0,1,1
172.64.155.209,54,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
142.250.67.78,66,0,1,1
172.16.236.168,164,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1338,0,1,-1
172.16.236.246,164,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1010,0,1,-1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
172.16.224.116,119,0,1,1
172.16.224.116,75,0,1,1
172.16.234.235,85,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,54,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1266,0,1,-1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,818,0,1,-1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,770,0,1,-1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,818,0,1,-1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,770,0,1,-1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,78,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,74,0,1,1
23.60.169.34,74,0,1,1
172.16.236.168,78,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,322,0,1,1
23.60.169.34,322,0,1,1
172.16.236.168,78,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,538,0,1,-1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1050,0,1,-1
172.16.236.168,66,0,1,1
172.16.236.168,55,0,1,1
172.16.239.231,167,0,1,1
172.16.228.97,75,0,1,1
172.16.227.187,85,0,1,1
172.16.225.214,92,0,1,1
172.16.225.214,92,0,1,1
23.60.169.34,1514,0,1,1
172.64.155.209,130,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,586,0,1,-1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
3.111.224.186,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1458,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,54,0,1,1
172.16.239.228,85,0,1,1
172.16.236.168,55,0,1,1
172.16.236.202,201,0,1,1
172.16.236.168,55,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,842,0,1,-1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
142.250.182.65,66,0,1,1
23.60.169.34,74,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,74,0,1,1
23.60.169.34,842,0,1,-1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,78,0,1,1
172.16.236.168,78,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
142.250.193.131,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,738,0,1,-1
172.16.236.168,66,0,1,1
23.60.169.34,1506,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1098,0,1,-1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1098,0,1,-1
172.16.236.168,66,0,1,1
172.16.227.36,176,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,898,0,1,-1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.202,82,0,1,1
23.60.169.34,1514,0,1,1
172.64.155.209,138,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,78,0,1,1
172.16.236.168,78,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,330,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1354,0,1,-1
172.16.236.168,66,0,1,1
23.60.169.34,1250,0,1,-1
23.60.169.34,1514,0,1,1
23.60.169.34,586,0,1,-1
172.16.236.168,66,0,1,1
172.16.236.168,54,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,330,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1434,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,730,0,1,-1
23.60.169.34,1514,0,1,1
23.60.169.34,1122,0,1,-1
23.60.169.34,1514,0,1,1
23.60.169.34,1434,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,505,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,386,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,54,0,1,1
23.60.169.34,1498,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.231.253,206,0,1,1
23.60.169.34,1434,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,842,0,1,-1
23.60.169.34,1514,0,1,1
23.60.169.34,1434,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,738,0,1,-1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,170,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1410,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1098,0,1,-1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,170,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,170,0,1,1
172.64.155.209,146,0,1,1
172.16.236.168,78,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,226,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,338,0,1,1
172.16.236.168,66,0,1,1
172.16.225.67,474,0,1,1
172.16.236.202,82,0,1,1
172.16.236.168,54,0,1,1
172.16.238.213,492,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,378,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,378,0,1,1
172.16.236.168,78,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,682,0,1,-1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,170,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,170,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,78,0,1,1
23.60.169.34,226,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,338,0,1,1
23.60.169.34,170,0,1,1
172.16.236.168,78,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,634,0,1,-1
172.16.236.168,66,0,1,1
172.16.236.168,233,0,1,1
172.16.236.168,93,0,1,1
172.16.236.168,1095,0,1,-1
172.16.225.214,92,0,1,1
172.16.237.209,179,0,1,1
172.16.227.187,85,0,1,1
172.16.236.202,311,0,1,1
172.16.236.202,258,0,1,1
172.16.238.187,179,0,1,1
23.60.169.34,338,0,1,1
172.16.236.168,78,0,1,1
23.60.169.34,226,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,522,0,1,-1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,170,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,226,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,890,0,1,-1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,338,0,1,1
172.64.155.209,54,0,1,1
172.64.155.209,54,0,1,1
172.64.155.209,93,0,1,1
23.60.169.34,130,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1434,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,458,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
172.64.155.209,54,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.225.214,82,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.236.168,54,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.225.214,82,0,1,1
172.16.236.246,405,0,1,1
172.16.236.246,405,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,78,0,1,1
172.16.236.168,78,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1434,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,418,0,1,1
172.64.155.209,146,0,1,1
172.64.155.209,600,0,1,-1
172.64.155.209,101,0,1,1
172.64.155.209,85,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,54,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1434,0,1,1
23.60.169.34,1162,0,1,-1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,89,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,770,0,1,-1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,810,0,1,-1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,418,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,322,0,1,1
172.16.236.168,66,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.228.187,46,0,1,1
172.16.208.193,46,0,1,1
172.16.236.168,54,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.64.155.209,54,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,906,0,1,-1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,226,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,338,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,226,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,338,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,78,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.231.96,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,226,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.64.155.209,130,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,78,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,650,0,1,-1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,170,0,1,1
23.60.169.34,170,0,1,1
172.16.236.168,78,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1442,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,138,0,1,1
172.16.208.193,46,0,1,1
172.16.236.168,54,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.236.168,66,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,650,0,1,-1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,426,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,78,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,650,0,1,-1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,426,0,1,1
172.16.236.168,66,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.233.202,46,0,1,1
172.16.208.193,46,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,650,0,1,-1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,386,0,1,1
172.16.236.168,66,0,1,1
172.64.155.209,130,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,946,0,1,-1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,250,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1330,0,1,-1
23.60.169.34,1514,0,1,1
23.60.169.34,1434,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,250,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1330,0,1,-1
172.16.236.168,66,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.226.120,46,0,1,1
172.16.236.168,54,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.224.114,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.226.191,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1434,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,78,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,506,0,1,1
172.16.236.168,66,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.224.154,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1434,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1074,0,1,-1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,602,0,1,-1
23.60.169.34,602,0,1,-1
172.16.236.168,78,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,78,0,1,1
23.60.169.34,874,0,1,-1
172.16.236.168,66,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.232.137,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.64.155.209,138,0,1,1
23.60.169.34,978,0,1,-1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1266,0,1,-1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,54,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.239.149,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.208.193,46,0,1,1
172.16.236.168,66,0,1,1
172.16.208.193,46,0,1,1
172.16.236.168,66,0,1,1
